lat,lon,temp,weather
39.133,-74.1645,2.8,Drizzle: moderate
39.434,-74.8377,26.6,Fog
40.0646,-74.8642,34.5,Thunderstorm: slight or moderate
41.3228,-74.3934,-2.7,Drizzle: moderate
39.9296,-74.4111,26.8,Overcast
39.6991,-75.1093,34.7,Drizzle: moderate
40.5562,-75.2961,26.6,Mainly clear
40.6699,-75.2841,8.9,Snow fall: slight
40.6485,-74.4003,16.7,Thunderstorm: slight or moderate
41.1124,-74.5404,34.8,Snow fall: slight
40.443,-74.1489,-9.7,Thunderstorm: slight or moderate
39.8807,-75.2369,-8.9,Partly cloudy
39.0729,-75.5033,19.4,Snow fall: slight
39.1227,-74.7547,-0.6,Fog
40.7887,-75.2032,8.5,Drizzle: moderate
39.9826,-75.1932,34.4,Drizzle: moderate
39.371,-75.5645,31.8,Drizzle: light
39.9139,-74.9465,18.6,Rain: slight
39.3624,-75.5003,21.1,Thunderstorm: slight or moderate
40.8879,-74.3859,-4.6,Fog
40.3345,-74.8898,24.6,Rain: moderate
39.6714,-73.9847,5.5,Rain: moderate
40.3927,-75.0221,28.7,Overcast
40.7121,-75.2899,24.2,Rain: slight
39.5582,-74.6339,29.2,Partly cloudy
39.5295,-74.6101,-2.5,Drizzle: moderate
41.1563,-74.9065,8.3,Clear sky
39.5502,-74.6116,3.3,Snow fall: slight
40.6524,-74.9853,20.9,Rain: slight
40.4717,-74.2244,2.8,Rain: moderate
40.8712,-74.1902,-9.7,Partly cloudy
40.6868,-74.8299,-8.1,Fog
39.7161,-75.0068,24.3,Drizzle: moderate
39.2536,-74.207,10.2,Partly cloudy
39.4289,-74.1563,28.4,Snow fall: slight
40.0805,-74.7796,25.8,Thunderstorm: slight or moderate
39.2725,-74.6464,26.8,Partly cloudy
39.4765,-74.5524,6.4,Snow fall: slight
39.3044,-74.6594,11.2,Drizzle: light
40.9637,-74.9703,18.9,Overcast
40.9703,-75.1995,13.3,Rain: moderate
40.8934,-74.6244,3.8,Rain: moderate
40.6057,-74.6979,25.2,Snow fall: slight
39.7047,-74.0017,33.3,Mainly clear
40.8719,-75.2808,12.8,Clear sky
39.9141,-74.4093,8.0,Rain: moderate
39.8334,-74.5374,12.6,Fog
40.0168,-74.2892,26.3,Rain: moderate
38.9839,-74.724,-3.4,Clear sky
40.9892,-74.8162,26.9,Snow fall: slight
39.2197,-73.9366,0.1,Rain: slight
39.2458,-74.9291,-9.5,Mainly clear
40.0531,-73.9514,33.0,Rain: moderate
40.8244,-75.3654,27.9,Fog
39.1161,-74.801,-2.1,Overcast
40.0624,-74.3529,32.7,Overcast
39.1638,-75.1739,-6.5,Drizzle: moderate
40.038,-75.1594,28.7,Partly cloudy
40.4926,-75.2352,-8.2,Fog
39.5773,-75.0003,19.0,Thunderstorm: slight or moderate
40.9771,-74.8706,17.3,Fog
41.3535,-75.1967,16.0,Thunderstorm: slight or moderate
40.6848,-74.1863,-3.1,Partly cloudy
41.0342,-74.3863,16.9,Overcast
40.5448,-74.923,-7.6,Clear sky
38.9562,-74.8138,-1.8,Rain: moderate
39.7726,-74.7891,-5.5,Rain: slight
38.9577,-75.1361,10.5,Snow fall: slight
40.8327,-75.3667,3.2,Thunderstorm: slight or moderate
39.5915,-74.7732,8.7,Thunderstorm: slight or moderate
40.3605,-74.1996,17.5,Snow fall: slight
40.6943,-74.5223,-3.7,Rain: moderate
39.5462,-74.452,8.8,Mainly clear
40.5523,-75.1737,6.3,Fog
39.8791,-73.9709,27.0,Rain: slight
41.3672,-74.9408,2.7,Clear sky
40.9793,-75.5991,23.4,Partly cloudy
40.6461,-75.1027,9.7,Thunderstorm: slight or moderate
40.912,-74.5406,1.0,Rain: slight
39.4166,-74.4279,34.8,Fog
39.9686,-74.1944,9.9,Rain: moderate
38.9872,-75.4678,0.7,Fog
39.2071,-75.4766,6.9,Overcast
40.4046,-74.7933,-2.1,Rain: slight
40.033,-74.2576,19.1,Rain: moderate
40.3199,-75.1281,11.3,Fog
39.5344,-74.3469,2.1,Thunderstorm: slight or moderate
39.9787,-74.7909,16.6,Fog
41.0316,-75.1826,1.5,Drizzle: moderate
41.3165,-75.3389,9.2,Mainly clear
40.2566,-75.2025,14.8,Fog
41.1284,-75.5204,4.5,Fog
39.8205,-74.1356,-5.9,Fog
39.4619,-74.0448,23.9,Partly cloudy
41.3119,-74.3449,5.7,Rain: moderate
40.1793,-74.0138,10.1,Overcast
41.3064,-73.9712,17.6,Overcast
40.3883,-73.913,34.0,Overcast
40.9973,-75.1611,0.7,Drizzle: moderate
41.2436,-74.8169,0.6,Rain: moderate
40.641,-74.7797,3.4,Rain: moderate
40.5762,-74.8652,33.5,Clear sky
39.906,-74.6206,23.0,Snow fall: slight
40.0412,-74.5773,32.3,Snow fall: slight
40.5634,-73.9182,-7.9,Rain: moderate
39.0174,-74.3456,12.7,Partly cloudy
40.2225,-74.5531,32.5,Snow fall: slight
39.4761,-75.1802,3.7,Drizzle: light
39.8042,-74.0161,29.7,Thunderstorm: slight or moderate
39.8453,-75.3575,11.6,Clear sky
39.6367,-75.055,-6.3,Rain: slight
41.1387,-75.4058,12.9,Clear sky
39.7529,-75.3282,11.0,Overcast
39.676,-74.6629,23.6,Rain: moderate
39.0388,-74.5223,23.4,Snow fall: slight
39.7643,-74.285,8.5,Drizzle: moderate
40.7924,-75.1076,25.7,Snow fall: slight
39.9116,-74.7988,17.7,Drizzle: light
39.1605,-75.5151,8.8,Drizzle: light
39.1122,-75.2513,33.8,Rain: moderate
39.2541,-75.496,32.2,Clear sky
39.647,-75.1581,29.8,Drizzle: light
39.1738,-75.0743,17.2,Clear sky
39.3333,-75.1418,-8.0,Partly cloudy
40.4053,-74.1748,-1.0,Snow fall: slight
40.6671,-74.8122,-2.3,Drizzle: moderate
40.2312,-75.1648,3.4,Rain: slight
39.2905,-74.0597,26.4,Drizzle: moderate
41.1946,-74.5042,-9.0,Rain: moderate
39.5349,-75.3161,-7.0,Snow fall: slight
40.8114,-74.7897,32.1,Drizzle: moderate
39.101,-74.0759,26.9,Drizzle: light
39.6965,-74.0888,31.1,Drizzle: moderate
40.5514,-75.1276,13.2,Clear sky
38.9859,-74.9011,23.8,Snow fall: slight
40.8321,-75.128,23.7,Overcast
41.3226,-75.251,-5.6,Rain: moderate
39.1665,-74.268,-9.8,Mainly clear
40.0669,-74.6963,-0.9,Clear sky
38.9023,-74.0355,-4.7,Fog
39.2585,-75.0265,25.7,Drizzle: moderate
41.381,-74.1902,20.4,Mainly clear
39.536,-74.6298,-8.4,Rain: slight
41.3097,-75.1469,11.9,Drizzle: light
39.4483,-73.9634,-8.6,Drizzle: moderate
39.7105,-74.8077,5.5,Rain: moderate
38.992,-75.4204,0.5,Drizzle: moderate
41.2039,-74.1929,19.1,Partly cloudy
38.9775,-74.4718,22.7,Partly cloudy
39.681,-73.9071,18.6,Thunderstorm: slight or moderate
40.4783,-74.134,-0.5,Mainly clear
39.1567,-73.986,-1.3,Rain: moderate
39.4052,-74.263,-4.1,Partly cloudy
40.9681,-74.6665,-6.2,Fog
40.9275,-73.9601,27.4,Drizzle: light
39.0547,-75.1776,20.9,Clear sky
41.0865,-74.8913,3.2,Partly cloudy
39.5565,-75.3671,1.0,Fog
41.38,-73.9294,9.9,Fog
40.298,-74.4039,2.9,Overcast
39.0457,-74.4495,-3.4,Drizzle: light
40.1524,-75.0944,34.9,Rain: slight
40.1835,-74.3493,-3.3,Rain: slight
41.2981,-74.5781,-2.8,Drizzle: light
39.5309,-74.5668,15.6,Drizzle: moderate
40.2187,-75.3798,19.9,Rain: slight
40.9792,-74.5633,-8.1,Clear sky
40.4352,-75.3068,2.7,Mainly clear
40.8958,-75.2201,12.0,Rain: slight
39.6859,-74.8116,9.5,Fog
40.3274,-75.3735,34.3,Partly cloudy
40.3051,-75.1515,3.9,Rain: moderate
40.1943,-74.1861,1.8,Fog
41.2426,-74.6549,22.9,Drizzle: light
39.4116,-74.5328,3.4,Clear sky
39.7724,-74.2484,-6.5,Snow fall: slight
41.0163,-74.1593,28.4,Snow fall: slight
39.7576,-75.5189,-10.0,Overcast
41.3038,-74.8858,2.1,Fog
40.5608,-75.5657,4.6,Rain: slight
41.0831,-75.1705,31.1,Thunderstorm: slight or moderate
39.0209,-74.4118,30.8,Clear sky
40.6542,-75.2391,-8.7,Overcast
40.4058,-74.4466,15.9,Thunderstorm: slight or moderate
39.2846,-74.5032,18.9,Rain: slight
41.3918,-73.9348,16.7,Rain: slight
40.0781,-74.5919,11.3,Drizzle: moderate
39.1144,-75.3874,19.1,Clear sky
38.9965,-75.4707,13.1,Fog
40.8437,-75.451,29.8,Overcast
41.3794,-75.1991,-9.0,Drizzle: light
41.3726,-74.8428,25.6,Rain: slight
40.5275,-74.6133,26.2,Drizzle: moderate
38.9133,-74.3564,10.2,Partly cloudy
39.0681,-75.4799,20.9,Snow fall: slight
40.9294,-74.7643,3.6,Rain: slight
40.7349,-75.2942,25.9,Fog
40.562,-75.578,13.1,Fog
41.206,-74.8192,9.8,Snow fall: slight
40.5438,-74.2328,9.5,Rain: moderate
39.2317,-74.5022,7.4,Rain: moderate
39.1607,-74.7069,-3.4,Overcast
41.3827,-74.1562,2.0,Overcast
39.3183,-74.4055,-9.6,Clear sky
40.8607,-74.7993,10.4,Mainly clear
40.7354,-74.0578,4.8,Rain: slight
39.674,-74.2569,29.6,Drizzle: light
41.0312,-74.3178,-1.0,Fog
39.6199,-74.5954,-5.8,Snow fall: slight
41.3973,-74.6897,30.0,Fog
40.7573,-75.2471,-0.5,Overcast
40.947,-74.6529,10.5,Partly cloudy
40.1165,-74.4452,32.4,Fog
39.5053,-74.3964,20.3,Rain: moderate
39.7354,-74.9113,34.3,Partly cloudy
40.719,-75.2701,23.2,Thunderstorm: slight or moderate
38.9762,-74.137,5.1,Thunderstorm: slight or moderate
40.4929,-74.5162,10.5,Drizzle: light
41.3315,-75.3689,34.8,Rain: moderate
40.4773,-74.7655,12.4,Fog
39.5607,-74.4228,0.6,Mainly clear
39.2526,-73.9035,28.4,Mainly clear
40.3378,-74.7204,25.7,Rain: slight
41.2135,-74.8509,0.4,Fog
40.917,-74.7712,-8.6,Partly cloudy
39.9329,-75.3655,2.1,Drizzle: light
38.9603,-74.4602,17.1,Overcast
40.1424,-75.5437,21.0,Partly cloudy
40.182,-74.8243,29.1,Rain: moderate
39.7355,-75.223,30.1,Rain: moderate
39.4624,-75.1624,6.8,Drizzle: light
40.7401,-75.4724,4.9,Mainly clear
40.3979,-75.3219,-6.1,Fog
40.6159,-75.3023,10.1,Rain: moderate
40.4863,-74.3159,27.0,Fog
40.0726,-74.4563,25.0,Clear sky
39.6081,-74.8349,-5.7,Partly cloudy
40.3605,-74.4464,21.2,Rain: moderate
40.1705,-74.177,27.3,Partly cloudy
39.5913,-74.4103,0.8,Drizzle: light
39.2394,-73.964,29.9,Rain: slight
39.1912,-75.0673,-7.2,Thunderstorm: slight or moderate
40.258,-74.3227,1.8,Rain: slight
40.8199,-75.4268,-8.9,Drizzle: light
39.0302,-74.423,32.6,Clear sky
41.0005,-74.996,20.0,Overcast
40.9336,-75.3299,11.9,Thunderstorm: slight or moderate
39.8675,-75.2664,-5.7,Drizzle: moderate
40.8914,-73.952,33.1,Rain: slight
41.1267,-75.0521,1.1,Rain: slight
40.8609,-73.9265,-1.4,Drizzle: light
39.2514,-74.0628,29.0,Partly cloudy
40.0438,-74.6067,32.3,Overcast
41.1214,-74.7503,21.2,Clear sky
41.2437,-75.0079,10.3,Rain: moderate
39.1478,-74.8184,22.1,Drizzle: moderate
39.6353,-75.4211,-3.5,Rain: slight
39.6216,-74.3518,-6.7,Fog
39.6838,-75.1477,6.0,Fog
39.492,-74.1248,26.2,Overcast
39.2108,-74.1504,20.6,Partly cloudy
39.8595,-75.5021,24.1,Mainly clear
41.1079,-74.9302,-2.1,Drizzle: moderate
40.2634,-74.3146,5.8,Mainly clear
40.6528,-74.0775,13.8,Partly cloudy
39.5024,-75.1954,-2.2,Rain: moderate
40.2521,-74.8917,0.7,Mainly clear
39.4494,-74.4815,26.2,Fog
39.064,-75.1089,34.4,Drizzle: moderate
38.9395,-74.9355,27.6,Clear sky
40.0504,-74.9982,0.7,Rain: slight
40.0642,-74.3335,26.4,Thunderstorm: slight or moderate
39.5321,-75.253,-7.2,Rain: moderate
39.3442,-74.2246,27.4,Mainly clear
40.1923,-74.932,-3.8,Snow fall: slight
41.1932,-74.5474,13.2,Snow fall: slight
39.9818,-73.9756,1.3,Clear sky
40.7817,-74.5097,2.2,Drizzle: moderate
40.2632,-75.2288,1.8,Drizzle: light
40.0248,-74.4138,34.1,Mainly clear
40.6932,-75.4266,9.8,Rain: moderate
40.0798,-75.4926,20.0,Drizzle: light
40.2859,-74.9324,22.9,Clear sky
41.3268,-73.9476,14.5,Drizzle: moderate
40.4426,-74.8963,-2.1,Drizzle: moderate
40.734,-74.2096,-0.3,Partly cloudy
40.5378,-74.773,32.7,Thunderstorm: slight or moderate
40.4708,-74.1025,10.4,Overcast
40.3824,-74.7129,0.8,Rain: moderate
40.8224,-75.0769,0.4,Thunderstorm: slight or moderate
40.7155,-74.7113,3.8,Thunderstorm: slight or moderate
40.6597,-74.6813,32.5,Rain: moderate
39.0872,-74.3707,27.9,Rain: moderate
39.1729,-73.9535,22.6,Drizzle: moderate
40.1053,-74.5397,29.2,Fog
41.0641,-75.3004,7.3,Drizzle: moderate
39.8625,-75.2221,22.8,Fog
40.5424,-75.3227,-6.2,Drizzle: moderate
41.3591,-74.8317,-2.9,Thunderstorm: slight or moderate
39.4009,-74.8904,7.6,Drizzle: moderate
40.6758,-75.407,7.6,Rain: moderate
40.9684,-75.3987,4.1,Clear sky
41.3784,-74.7896,-1.1,Rain: moderate
38.9862,-75.3341,33.0,Partly cloudy
40.9823,-74.4067,25.6,Partly cloudy
40.0531,-74.2495,10.7,Thunderstorm: slight or moderate
39.1141,-75.3113,-7.5,Fog
40.3617,-74.3189,-1.3,Overcast
38.9672,-73.9281,-7.3,Partly cloudy
38.9602,-74.9959,24.8,Overcast
40.0383,-74.2628,-5.4,Drizzle: light
39.7891,-74.3177,10.4,Drizzle: light
41.3757,-74.4747,34.4,Rain: slight
40.8924,-75.3324,-4.6,Partly cloudy
40.9758,-75.4568,-9.8,Partly cloudy
40.2487,-74.729,19.9,Rain: slight
39.7442,-75.2288,31.0,Rain: slight
40.2384,-75.4173,6.6,Snow fall: slight
40.1948,-73.9878,33.8,Drizzle: moderate
39.1212,-75.0398,23.2,Mainly clear
40.4777,-74.7236,-6.5,Drizzle: moderate
38.9391,-73.9508,32.7,Drizzle: moderate
39.4845,-75.0813,-0.6,Snow fall: slight
40.7995,-75.4996,13.4,Rain: moderate
41.3593,-74.5299,12.4,Drizzle: moderate
40.2219,-74.4757,4.5,Partly cloudy
40.8943,-74.6601,34.0,Thunderstorm: slight or moderate
39.8718,-74.5555,11.2,Rain: moderate
41.1539,-74.5089,27.2,Drizzle: light
41.1042,-74.059,10.8,Drizzle: light
39.5132,-74.5619,-9.5,Clear sky
39.73,-74.4736,13.1,Mainly clear
39.1927,-74.1146,28.5,Fog
40.1233,-74.8643,12.1,Fog
40.0123,-74.1865,10.3,Thunderstorm: slight or moderate
40.3444,-75.3757,14.7,Thunderstorm: slight or moderate
41.1752,-74.6882,5.1,Mainly clear
40.3809,-74.8402,24.9,Rain: slight
41.1424,-74.7784,13.9,Partly cloudy
40.1815,-73.9591,-9.5,Overcast
39.3724,-74.4135,8.0,Rain: moderate
41.0267,-74.1197,11.9,Overcast
40.9526,-75.579,20.0,Rain: slight
41.2109,-75.1236,29.2,Drizzle: moderate
41.2013,-74.5604,6.9,Fog
41.1383,-75.0932,11.0,Rain: slight
39.23,-74.5635,6.3,Thunderstorm: slight or moderate
41.2781,-74.2082,32.5,Rain: slight
40.353,-74.9566,5.3,Snow fall: slight
39.6715,-74.9543,7.6,Overcast
40.0914,-74.2185,-3.6,Thunderstorm: slight or moderate
39.6892,-74.582,-2.6,Rain: moderate
39.5417,-74.74,22.3,Partly cloudy
39.2436,-74.2635,-8.2,Overcast
39.999,-75.3687,18.4,Clear sky
41.0419,-75.3716,2.2,Fog
40.3429,-75.2865,4.6,Mainly clear
39.5609,-74.2427,-9.6,Rain: slight
38.9561,-75.4003,28.9,Rain: slight
39.6783,-74.8157,10.9,Snow fall: slight
41.1919,-74.0523,16.6,Drizzle: moderate
41.3372,-75.235,0.0,Fog
39.3047,-75.2556,3.9,Clear sky
40.2582,-75.4721,10.2,Rain: moderate
41.3326,-74.9536,34.1,Mainly clear
39.4653,-75.0608,13.5,Drizzle: light
39.7424,-75.2906,2.9,Drizzle: light
40.6615,-74.8696,-2.6,Rain: slight
40.1156,-74.3761,-8.2,Rain: moderate
41.1761,-73.963,32.3,Mainly clear
39.3786,-75.2388,31.3,Fog
39.0473,-74.8038,-7.7,Mainly clear
40.9081,-75.4146,21.9,Partly cloudy
40.6533,-75.4585,33.5,Snow fall: slight
39.1541,-74.459,8.5,Mainly clear
40.4281,-75.3851,5.4,Fog
40.4544,-75.3157,12.9,Thunderstorm: slight or moderate
39.7263,-74.3698,-8.7,Rain: moderate
39.5447,-75.5816,0.4,Mainly clear
39.8365,-74.1051,5.6,Fog
40.102,-74.0089,28.0,Drizzle: light
39.1587,-75.4658,-9.8,Drizzle: moderate
40.3287,-74.7157,10.4,Drizzle: moderate
39.1787,-74.4745,10.8,Rain: moderate
40.747,-74.7153,22.7,Rain: moderate
40.7419,-74.3667,7.3,Thunderstorm: slight or moderate
40.6418,-74.0397,3.3,Drizzle: light
39.5344,-74.9096,8.9,Partly cloudy
41.0693,-75.38,28.2,Rain: moderate
41.2309,-74.867,8.6,Clear sky
40.1611,-74.5523,14.1,Drizzle: light
38.9542,-74.1561,1.5,Drizzle: light
40.2101,-74.6645,4.8,Rain: moderate
40.0754,-74.2448,25.0,Rain: slight
39.926,-74.2977,0.0,Fog
40.9419,-74.9863,12.4,Thunderstorm: slight or moderate
40.868,-73.9435,16.4,Clear sky
39.368,-75.5789,22.3,Drizzle: moderate
39.8369,-74.4262,12.3,Snow fall: slight
40.9799,-75.3572,14.1,Snow fall: slight
40.4651,-73.9649,-8.4,Partly cloudy
39.8615,-74.4517,23.4,Rain: slight
40.3928,-73.9306,32.5,Overcast
40.9013,-74.3937,-5.5,Mainly clear
40.1175,-74.4733,15.9,Rain: slight
39.028,-74.0896,9.9,Partly cloudy
40.1795,-74.2359,14.8,Snow fall: slight
39.0762,-74.8373,23.6,Overcast
39.0873,-74.226,34.6,Overcast
39.8077,-74.3588,24.9,Drizzle: light
40.9275,-75.341,10.4,Thunderstorm: slight or moderate
40.3259,-74.6804,0.3,Overcast
41.1786,-75.1904,27.1,Drizzle: light
40.9026,-74.6664,17.6,Rain: slight
40.1305,-73.9573,2.2,Overcast
40.7999,-74.3396,17.4,Snow fall: slight
40.8652,-74.9169,26.3,Rain: slight
39.922,-75.5662,31.7,Clear sky
40.9513,-74.0996,20.7,Rain: moderate
38.9195,-74.8314,19.9,Rain: slight
41.2046,-75.5276,5.0,Snow fall: slight
41.2205,-74.0977,11.6,Drizzle: moderate
41.0847,-75.4881,31.5,Drizzle: light
40.1972,-74.0868,24.3,Snow fall: slight
40.2642,-73.9702,29.7,Thunderstorm: slight or moderate
41.0508,-74.0136,-5.8,Thunderstorm: slight or moderate
38.9395,-75.3548,23.6,Rain: moderate
41.241,-75.1279,-9.5,Thunderstorm: slight or moderate
39.1827,-74.8184,10.5,Drizzle: light
38.9812,-74.4853,33.7,Overcast
40.0508,-74.0557,8.1,Thunderstorm: slight or moderate
38.903,-74.3727,12.0,Snow fall: slight
39.1012,-74.6843,9.2,Rain: moderate
39.5367,-74.0343,-0.5,Drizzle: moderate
39.0281,-75.3819,15.0,Drizzle: moderate
40.2699,-75.5187,25.2,Drizzle: moderate
39.8986,-74.842,11.8,Overcast
39.8616,-74.4541,32.7,Clear sky
39.1215,-75.4205,23.4,Rain: moderate
38.9933,-74.3705,-8.6,Overcast
39.5802,-74.3518,26.8,Mainly clear
39.9464,-74.5635,19.1,Thunderstorm: slight or moderate
41.3436,-74.2605,-9.7,Snow fall: slight
40.5546,-74.1628,22.7,Snow fall: slight
40.6779,-74.7466,-0.6,Rain: moderate
40.3424,-73.9038,8.9,Mainly clear
39.1193,-74.5493,2.2,Mainly clear
40.2196,-74.7464,-9.5,Fog
39.7775,-75.4727,15.0,Mainly clear
41.0366,-74.5219,33.9,Clear sky
39.584,-74.8857,34.6,Overcast
39.9586,-74.2153,22.9,Thunderstorm: slight or moderate
40.9368,-75.3385,2.9,Fog
39.1565,-75.4541,19.4,Clear sky
40.4283,-74.1719,8.3,Thunderstorm: slight or moderate
39.852,-74.0055,-4.4,Drizzle: moderate
40.1238,-74.8527,3.8,Mainly clear
39.1592,-74.361,33.2,Drizzle: moderate
39.0016,-74.3169,-1.2,Partly cloudy
39.5202,-73.9392,20.5,Partly cloudy
41.3338,-75.4754,-1.8,Partly cloudy
38.9734,-73.9454,25.8,Rain: slight
39.7147,-74.8899,-0.8,Mainly clear
40.7208,-74.8615,-8.0,Mainly clear
41.237,-74.8713,24.4,Rain: moderate
40.1282,-75.4154,17.5,Drizzle: moderate
40.7508,-75.1472,33.0,Clear sky
39.3263,-73.9599,0.4,Rain: slight
40.223,-74.086,33.6,Thunderstorm: slight or moderate
41.1685,-75.3179,22.7,Rain: moderate
39.1425,-75.3109,15.3,Overcast
41.2466,-74.3286,31.8,Drizzle: light
39.9553,-74.0012,30.2,Rain: slight
40.4698,-74.1457,22.5,Rain: moderate
38.9467,-75.0748,-7.6,Drizzle: moderate
39.6731,-74.0523,25.4,Rain: slight
41.2672,-74.6048,-9.6,Overcast
40.7492,-74.1849,25.1,Overcast
40.8364,-73.9554,-4.6,Clear sky
40.448,-75.1707,0.2,Clear sky
40.6022,-74.2936,-9.6,Fog
39.9528,-75.3706,6.4,Fog
40.6199,-74.5821,-5.3,Drizzle: moderate
41.3615,-75.1974,2.4,Overcast
39.6994,-75.5781,20.6,Rain: moderate
40.9357,-75.591,32.5,Rain: moderate
39.3589,-74.6307,-8.5,Thunderstorm: slight or moderate
40.6249,-74.9343,2.9,Drizzle: moderate
41.2374,-75.3686,31.2,Snow fall: slight
40.302,-74.3325,4.8,Rain: moderate
40.6353,-74.267,0.7,Partly cloudy
41.3566,-73.9242,27.7,Rain: moderate
39.6303,-74.19,11.9,Drizzle: moderate
40.9428,-73.9749,15.9,Snow fall: slight
41.3535,-75.5116,-3.7,Drizzle: moderate
40.1272,-75.5481,34.8,Mainly clear
40.6293,-74.5702,4.2,Rain: slight
39.9871,-74.8212,29.0,Fog
39.1062,-74.7476,26.7,Clear sky
38.9981,-74.9589,5.1,Overcast
39.9364,-75.2031,21.6,Rain: slight
40.4561,-75.2506,4.2,Rain: moderate
41.3248,-75.3413,-8.4,Fog
41.029,-74.3181,27.2,Partly cloudy
39.3029,-74.2374,-7.7,Drizzle: moderate
40.4252,-75.1799,18.4,Fog
39.071,-75.3476,-7.0,Drizzle: moderate
39.1357,-74.7856,29.4,Snow fall: slight
40.9226,-75.1588,6.1,Rain: slight
40.8368,-75.0436,33.9,Fog
40.7875,-74.4124,32.3,Drizzle: light
40.5259,-74.6304,9.9,Drizzle: moderate
40.2795,-75.0208,-4.6,Snow fall: slight
39.6756,-75.3965,33.2,Partly cloudy
39.9127,-74.2074,8.3,Partly cloudy
39.2967,-74.8642,1.1,Drizzle: moderate
40.5751,-75.5186,14.8,Overcast
40.8288,-74.8121,-0.1,Rain: moderate
40.9226,-75.5992,2.7,Overcast
39.7617,-74.0011,-2.0,Fog
40.242,-74.6017,18.1,Thunderstorm: slight or moderate
40.5494,-74.041,29.5,Fog
40.4046,-74.2512,1.4,Fog
39.811,-74.6078,25.9,Partly cloudy
39.9789,-75.035,26.1,Rain: moderate
40.2995,-74.7943,13.5,Snow fall: slight
40.7302,-74.2745,24.9,Drizzle: moderate
40.4972,-74.0109,2.5,Fog
40.4806,-74.9477,22.3,Drizzle: light
40.723,-75.5284,6.0,Rain: moderate
41.1282,-74.0824,-3.6,Snow fall: slight
40.4897,-75.5863,27.6,Snow fall: slight
39.3226,-74.6447,23.4,Drizzle: light
39.4911,-74.3158,26.6,Clear sky
39.3143,-74.408,9.0,Partly cloudy
38.9981,-74.4918,-3.5,Fog
40.0465,-73.9635,-3.3,Clear sky
39.6606,-75.5754,15.6,Clear sky
39.8152,-75.2957,12.5,Rain: moderate
40.4728,-74.2576,7.4,Thunderstorm: slight or moderate
39.2036,-74.7448,26.8,Fog
39.9,-75.2067,22.8,Overcast
40.9248,-75.3804,8.0,Fog
40.4507,-74.0457,-2.5,Overcast
41.2499,-74.875,-3.8,Partly cloudy
40.9035,-75.5585,17.1,Drizzle: moderate
40.0926,-74.9017,18.6,Fog
39.8073,-73.9664,10.8,Rain: moderate
40.8322,-73.9913,29.9,Clear sky
41.3606,-74.7387,22.9,Overcast
41.3003,-73.9707,16.9,Thunderstorm: slight or moderate
39.1331,-75.2978,-9.6,Clear sky
40.4278,-75.0925,32.6,Fog
40.7588,-74.2679,27.5,Drizzle: light
39.4153,-75.5757,13.8,Mainly clear
40.2781,-75.1905,4.4,Snow fall: slight
41.1839,-74.0386,24.8,Drizzle: light
39.876,-73.999,4.0,Partly cloudy
39.3419,-74.0117,7.8,Drizzle: moderate
40.7439,-74.8073,17.1,Fog
40.8367,-74.3627,10.1,Drizzle: moderate
41.2585,-74.4666,34.0,Overcast
39.1928,-75.0311,7.3,Rain: moderate
38.9998,-74.9883,18.2,Rain: moderate
40.27,-74.0511,16.5,Clear sky
39.0478,-75.2183,-6.9,Thunderstorm: slight or moderate
40.0133,-74.4292,32.8,Rain: slight
39.3436,-75.2875,23.1,Partly cloudy
40.6635,-75.3766,2.9,Thunderstorm: slight or moderate
40.3506,-74.5178,-5.2,Rain: slight
39.1623,-74.1807,-5.0,Rain: moderate
40.8255,-75.5008,10.1,Thunderstorm: slight or moderate
40.2069,-74.5939,17.2,Drizzle: moderate
38.9433,-74.4849,3.7,Drizzle: light
39.469,-74.5935,10.4,Drizzle: moderate
39.5322,-75.4279,11.1,Mainly clear
40.967,-74.306,6.3,Fog
39.7202,-75.5767,10.0,Mainly clear
40.7556,-74.7471,8.5,Rain: slight
41.2698,-74.454,14.8,Thunderstorm: slight or moderate
39.6654,-74.1086,8.9,Drizzle: moderate
39.5443,-74.5331,-6.5,Clear sky
39.7714,-74.5102,-9.8,Partly cloudy
38.9946,-74.0036,22.3,Snow fall: slight
39.3513,-75.1958,-6.2,Rain: moderate
39.9574,-74.2664,-7.0,Partly cloudy
40.7311,-74.2321,11.7,Drizzle: moderate
40.301,-74.1246,2.7,Drizzle: moderate
41.2457,-75.4752,32.3,Partly cloudy
40.9228,-73.9997,27.5,Rain: slight
39.595,-75.3922,-2.1,Rain: slight
39.5763,-75.5086,23.1,Drizzle: moderate
39.4986,-74.986,9.2,Rain: moderate
40.908,-74.1541,12.1,Rain: slight
39.8697,-74.0285,-8.9,Rain: slight
41.3846,-75.5992,-2.5,Drizzle: light
39.8039,-75.5885,28.7,Fog
39.3609,-73.9008,31.7,Fog
41.2657,-74.3227,4.7,Fog
40.2435,-74.3818,18.4,Snow fall: slight
40.4799,-74.5277,28.6,Drizzle: light
39.6025,-74.7547,3.4,Drizzle: moderate
39.0716,-74.824,3.6,Snow fall: slight
40.4758,-73.9632,29.8,Drizzle: moderate
39.6648,-75.3646,34.9,Drizzle: light
40.2148,-74.0072,17.8,Overcast
40.246,-74.0823,15.1,Rain: slight
41.2346,-75.0482,29.7,Clear sky
40.9516,-74.4855,11.5,Snow fall: slight
40.1792,-75.4054,13.5,Rain: slight
41.1028,-74.7537,25.2,Partly cloudy
