incident_id,date,lat,lon,crime_type
7584,2020-10-15,40.6868,-74.8299,Vandalism
7585,2014-05-07,39.7161,-75.0068,Domestic Violence
7586,2012-07-13,39.2536,-74.207,Kidnapping
7587,2024-11-10,39.4289,-74.1563,Trespassing
7588,2016-02-01,40.0805,-74.7796,Domestic Violence
7589,2016-07-18,39.2725,-74.6464,Fraud
7590,2023-01-02,39.4765,-74.5524,Homicide
7591,2019-04-08,39.3044,-74.6594,Human Trafficking
7592,2018-11-09,40.9637,-74.9703,Fraud
7593,2019-04-21,40.9703,-75.1995,DUI
7594,2019-07-07,40.8934,-74.6244,Arson
7595,2011-09-25,40.6057,-74.6979,Shoplifting
7596,2010-07-26,39.7047,-74.0017,Human Trafficking
7597,2021-05-16,40.8719,-75.2808,DUI
7598,2018-11-07,39.9141,-74.4093,Sexual Assault
7599,2012-02-28,39.8334,-74.5374,Public Intoxication
7600,2015-07-16,40.0168,-74.2892,Weapons Violation
7601,2019-12-01,38.9839,-74.724,Homicide
7602,2015-11-17,40.9892,-74.8162,Kidnapping
7603,2016-05-28,39.2197,-73.9366,Kidnapping
7604,2024-10-28,39.2458,-74.9291,Cybercrime
7605,2019-04-15,40.0531,-73.9514,Shoplifting
7606,2023-10-12,40.8244,-75.3654,Shoplifting
7607,2023-03-21,39.1161,-74.801,Drug Possession
7608,2023-04-22,40.0624,-74.3529,Identity Theft
7609,2016-12-30,39.1638,-75.1739,Shoplifting
7610,2011-06-10,40.038,-75.1594,Shoplifting
7611,2020-05-25,40.4926,-75.2352,Kidnapping
7612,2013-11-16,39.5773,-75.0003,Shoplifting
7613,2020-02-26,40.9771,-74.8706,Burglary
7614,2024-07-04,41.3535,-75.1967,Assault
7615,2022-03-29,40.6848,-74.1863,Human Trafficking
7616,2020-06-01,41.0342,-74.3863,Kidnapping
7617,2021-03-14,40.5448,-74.923,Vandalism
7618,2016-01-23,38.9562,-74.8138,Theft
7619,2010-08-20,39.7726,-74.7891,Homicide
7620,2014-05-10,38.9577,-75.1361,Kidnapping
7621,2014-10-12,40.8327,-75.3667,Kidnapping
7622,2021-10-26,39.5915,-74.7732,Theft
7623,2022-05-26,40.3605,-74.1996,Theft
7624,2012-03-26,40.6943,-74.5223,Vandalism
7625,2023-07-13,39.5462,-74.452,Domestic Violence
7626,2018-06-26,40.5523,-75.1737,Trespassing
7627,2020-09-09,39.8791,-73.9709,Kidnapping
7628,2012-11-17,41.3672,-74.9408,Kidnapping
7629,2020-10-11,40.9793,-75.5991,Identity Theft
7630,2016-04-04,40.6461,-75.1027,Burglary
7631,2011-03-20,40.912,-74.5406,Drug Possession
7632,2011-03-17,39.4166,-74.4279,Burglary
7633,2010-06-25,39.9686,-74.1944,Domestic Violence
7634,2022-08-04,38.9872,-75.4678,Fraud
7635,2010-01-17,39.2071,-75.4766,Human Trafficking
7636,2010-02-23,40.4046,-74.7933,Public Intoxication
7637,2024-02-11,40.033,-74.2576,Identity Theft
7638,2022-09-19,40.3199,-75.1281,DUI
7639,2012-03-20,39.5344,-74.3469,Drug Possession
7640,2017-03-11,39.9787,-74.7909,Arson
7641,2019-09-07,41.0316,-75.1826,Cybercrime
7642,2021-02-01,41.3165,-75.3389,Drug Possession
7643,2019-08-30,40.2566,-75.2025,DUI
7644,2014-07-15,41.1284,-75.5204,Shoplifting
7645,2013-07-02,39.8205,-74.1356,Weapons Violation
7646,2012-03-14,39.4619,-74.0448,Burglary
7647,2017-04-18,41.3119,-74.3449,Cybercrime
7648,2019-10-24,40.1793,-74.0138,Theft
7649,2013-07-02,41.3064,-73.9712,Robbery
7650,2017-01-27,40.3883,-73.913,Fraud
7651,2018-01-20,40.9973,-75.1611,Robbery
7652,2015-03-27,41.2436,-74.8169,Shoplifting
7653,2022-01-09,40.641,-74.7797,Identity Theft
7654,2010-05-08,40.5762,-74.8652,Shoplifting
7655,2014-02-14,39.906,-74.6206,Vandalism
7656,2020-07-08,40.0412,-74.5773,Domestic Violence
7657,2020-10-25,40.5634,-73.9182,Homicide
7658,2021-05-29,39.0174,-74.3456,Domestic Violence
7659,2010-12-15,40.2225,-74.5531,Cybercrime
7660,2018-05-15,39.4761,-75.1802,Arson
7661,2014-02-02,39.8042,-74.0161,Cybercrime
7662,2018-01-08,39.8453,-75.3575,Fraud
7663,2013-01-01,39.6367,-75.055,Cybercrime
7664,2013-09-15,41.1387,-75.4058,Vandalism
7665,2011-02-02,39.7529,-75.3282,Sexual Assault
7666,2017-10-10,39.676,-74.6629,Human Trafficking
7667,2010-03-23,39.0388,-74.5223,Theft
7668,2019-07-03,39.7643,-74.285,Robbery
7669,2011-07-27,40.7924,-75.1076,Assault
7670,2015-03-03,39.9116,-74.7988,Fraud
7671,2011-09-04,39.1605,-75.5151,Homicide
7672,2011-01-29,39.1122,-75.2513,Assault
7673,2024-10-30,39.2541,-75.496,Domestic Violence
7674,2011-03-02,39.647,-75.1581,Kidnapping
7675,2022-10-10,39.1738,-75.0743,Human Trafficking
7676,2017-12-02,39.3333,-75.1418,Trespassing
7677,2013-01-23,40.4053,-74.1748,Drug Possession
7678,2016-05-06,40.6671,-74.8122,Shoplifting
7679,2023-11-08,40.2312,-75.1648,Cybercrime
7680,2024-11-12,39.2905,-74.0597,Public Intoxication
7681,2013-12-11,41.1946,-74.5042,Domestic Violence
7682,2019-05-18,39.5349,-75.3161,Vandalism
7683,2010-05-07,40.8114,-74.7897,Vandalism
7684,2015-08-17,39.101,-74.0759,Trespassing
7685,2016-06-05,39.6965,-74.0888,Burglary
7686,2011-01-10,40.5514,-75.1276,Kidnapping
7687,2010-02-07,38.9859,-74.9011,Vandalism
7688,2015-05-18,40.8321,-75.128,Domestic Violence
7689,2010-06-21,41.3226,-75.251,Public Intoxication
7690,2024-12-22,39.1665,-74.268,Kidnapping
7691,2023-01-18,40.0669,-74.6963,Trespassing
7692,2024-05-19,38.9023,-74.0355,Theft
7693,2013-09-19,39.2585,-75.0265,Assault
7694,2023-05-21,41.381,-74.1902,Homicide
7695,2018-12-12,39.536,-74.6298,Robbery
7696,2017-05-12,41.3097,-75.1469,Kidnapping
7697,2022-10-20,39.4483,-73.9634,DUI
7698,2022-04-20,39.7105,-74.8077,Sexual Assault
7699,2016-08-19,38.992,-75.4204,Arson
7700,2020-10-14,41.2039,-74.1929,Vandalism
7701,2015-07-08,38.9775,-74.4718,Arson
7702,2018-03-03,39.681,-73.9071,Assault
7703,2014-03-09,40.4783,-74.134,Domestic Violence
7704,2023-06-29,39.1567,-73.986,Weapons Violation
7705,2012-04-09,39.4052,-74.263,Drug Possession
7706,2011-10-20,40.9681,-74.6665,DUI
7707,2015-05-30,40.9275,-73.9601,Identity Theft
7708,2018-03-08,39.0547,-75.1776,Robbery
7709,2014-03-09,41.0865,-74.8913,Vandalism
7710,2010-07-01,39.5565,-75.3671,Fraud
7711,2012-09-03,41.38,-73.9294,Assault
7712,2017-09-30,40.298,-74.4039,Weapons Violation
7713,2014-05-02,39.0457,-74.4495,Robbery
7714,2013-12-27,40.1524,-75.0944,Cybercrime
7715,2021-12-26,40.1835,-74.3493,Fraud
7716,2010-01-27,41.2981,-74.5781,Burglary
7717,2018-05-01,39.5309,-74.5668,Identity Theft
7718,2019-08-03,40.2187,-75.3798,Domestic Violence
7719,2024-07-10,40.9792,-74.5633,Shoplifting
7720,2014-07-12,40.4352,-75.3068,Assault
7721,2013-01-29,40.8958,-75.2201,Vandalism
7722,2021-12-22,39.6859,-74.8116,Public Intoxication
7723,2015-09-11,40.3274,-75.3735,DUI
7724,2012-04-05,40.3051,-75.1515,Arson
7725,2020-08-01,40.1943,-74.1861,Domestic Violence
7726,2011-11-09,41.2426,-74.6549,Robbery
7727,2024-02-07,39.4116,-74.5328,DUI
7728,2011-11-11,39.7724,-74.2484,Weapons Violation
7729,2021-10-12,41.0163,-74.1593,Kidnapping
7730,2021-12-29,39.7576,-75.5189,Sexual Assault
7731,2015-05-19,41.3038,-74.8858,Homicide
7732,2010-04-05,40.5608,-75.5657,Robbery
7733,2010-07-03,41.0831,-75.1705,Shoplifting
7734,2021-06-13,39.0209,-74.4118,Domestic Violence
7735,2011-08-25,40.6542,-75.2391,Homicide
7736,2021-04-20,40.4058,-74.4466,Shoplifting
7737,2016-12-10,39.2846,-74.5032,Domestic Violence
7738,2023-08-02,41.3918,-73.9348,Robbery
7739,2010-11-30,40.0781,-74.5919,Robbery
7740,2023-05-15,39.1144,-75.3874,Drug Possession
7741,2023-05-29,38.9965,-75.4707,DUI
7742,2012-03-23,40.8437,-75.451,Vandalism
7743,2024-09-19,41.3794,-75.1991,Vandalism
7744,2019-08-08,41.3726,-74.8428,Identity Theft
7745,2015-11-24,40.5275,-74.6133,Vandalism
7746,2020-08-04,38.9133,-74.3564,Assault
7747,2021-10-13,39.0681,-75.4799,Homicide
7748,2024-11-21,40.9294,-74.7643,Robbery
7749,2015-07-09,40.7349,-75.2942,Homicide
7750,2012-05-15,40.562,-75.578,Vandalism
7751,2020-01-03,41.206,-74.8192,Identity Theft
7752,2011-01-26,40.5438,-74.2328,Drug Possession
7753,2020-09-11,39.2317,-74.5022,Homicide
7754,2010-11-07,39.1607,-74.7069,Fraud
7755,2012-08-29,41.3827,-74.1562,Homicide
7756,2012-06-10,39.3183,-74.4055,DUI
7757,2017-09-26,40.8607,-74.7993,Public Intoxication
7758,2013-02-15,40.7354,-74.0578,Cybercrime
7759,2010-07-01,39.674,-74.2569,Drug Possession
7760,2019-12-17,41.0312,-74.3178,Trespassing
7761,2010-09-26,39.6199,-74.5954,Shoplifting
7762,2017-05-03,41.3973,-74.6897,Shoplifting
7763,2015-03-24,40.7573,-75.2471,Burglary
7764,2017-07-07,40.947,-74.6529,Sexual Assault
7765,2011-09-29,40.1165,-74.4452,Kidnapping
7766,2017-06-30,39.5053,-74.3964,Kidnapping
7767,2021-01-13,39.7354,-74.9113,Cybercrime
7768,2023-05-29,40.719,-75.2701,Burglary
7769,2014-09-27,38.9762,-74.137,Shoplifting
7770,2010-05-13,40.4929,-74.5162,Public Intoxication
7771,2019-10-02,41.3315,-75.3689,Homicide
7772,2022-03-30,40.4773,-74.7655,Vandalism
7773,2018-10-16,39.5607,-74.4228,Sexual Assault
7774,2017-02-06,39.2526,-73.9035,Human Trafficking
7775,2018-03-08,40.3378,-74.7204,Vandalism
7776,2021-11-05,41.2135,-74.8509,Fraud
7777,2023-02-09,40.917,-74.7712,Theft
7778,2010-06-11,39.9329,-75.3655,Vandalism
7779,2012-07-03,38.9603,-74.4602,DUI
7780,2023-12-19,40.1424,-75.5437,Drug Possession
7781,2020-05-05,40.182,-74.8243,Assault
7782,2010-05-26,39.7355,-75.223,Burglary
7783,2015-03-25,39.4624,-75.1624,Homicide
7784,2012-11-16,40.7401,-75.4724,DUI
7785,2013-04-17,40.3979,-75.3219,Shoplifting
7786,2010-07-31,40.6159,-75.3023,Homicide
7787,2020-10-26,40.4863,-74.3159,Burglary
7788,2018-10-29,40.0726,-74.4563,Cybercrime
7789,2019-04-05,39.6081,-74.8349,Theft
7790,2014-05-20,40.3605,-74.4464,Assault
7791,2023-04-22,40.1705,-74.177,DUI
7792,2019-04-08,39.5913,-74.4103,Domestic Violence
7793,2017-06-05,39.2394,-73.964,Robbery
7794,2021-09-16,39.1912,-75.0673,Vandalism
7795,2013-07-20,40.258,-74.3227,Weapons Violation
7796,2022-02-22,40.8199,-75.4268,Arson
7797,2019-05-17,39.0302,-74.423,Theft
7798,2012-11-23,41.0005,-74.996,Assault
7799,2014-07-20,40.9336,-75.3299,Burglary
7800,2013-11-15,39.8675,-75.2664,Assault
7801,2013-06-11,40.8914,-73.952,Weapons Violation
7802,2017-12-09,41.1267,-75.0521,Kidnapping
7803,2019-03-20,40.8609,-73.9265,Vandalism
7804,2020-03-08,39.2514,-74.0628,Identity Theft
7805,2022-06-11,40.0438,-74.6067,Arson
7806,2018-08-01,41.1214,-74.7503,Assault
7807,2010-11-16,41.2437,-75.0079,Trespassing
7808,2012-03-21,39.1478,-74.8184,Drug Possession
7809,2023-12-20,39.6353,-75.4211,Arson
7810,2014-09-05,39.6216,-74.3518,Public Intoxication
7811,2012-05-30,39.6838,-75.1477,Burglary
7812,2019-10-12,39.492,-74.1248,Identity Theft
7813,2023-11-04,39.2108,-74.1504,Arson
7814,2016-02-17,39.8595,-75.5021,Robbery
7815,2024-02-04,41.1079,-74.9302,Public Intoxication
7816,2011-01-26,40.2634,-74.3146,Homicide
7817,2011-03-11,40.6528,-74.0775,Identity Theft
7818,2011-02-03,39.5024,-75.1954,Robbery
7819,2022-12-18,40.2521,-74.8917,Vandalism
7820,2024-02-11,39.4494,-74.4815,Shoplifting
7821,2018-11-20,39.064,-75.1089,Trespassing
7822,2019-04-02,38.9395,-74.9355,Homicide
7823,2024-11-27,40.0504,-74.9982,Homicide
7824,2018-09-30,40.0642,-74.3335,Sexual Assault
7825,2017-11-21,39.5321,-75.253,Vandalism
7826,2013-08-21,39.3442,-74.2246,Domestic Violence
7827,2012-11-16,40.1923,-74.932,Fraud
7828,2022-10-13,41.1932,-74.5474,Domestic Violence
7829,2022-06-15,39.9818,-73.9756,Assault
7830,2012-05-01,40.7817,-74.5097,Weapons Violation
7831,2017-05-05,40.2632,-75.2288,Cybercrime
7832,2018-03-01,40.0248,-74.4138,Identity Theft
7833,2010-04-24,40.6932,-75.4266,Homicide
7834,2015-11-25,40.0798,-75.4926,Kidnapping
7835,2018-01-05,40.2859,-74.9324,Homicide
7836,2015-10-30,41.3268,-73.9476,Drug Possession
7837,2014-04-27,40.4426,-74.8963,Vandalism
7838,2010-06-17,40.734,-74.2096,Public Intoxication
7839,2012-08-24,40.5378,-74.773,Cybercrime
7840,2012-05-04,40.4708,-74.1025,Arson
7841,2022-06-20,40.3824,-74.7129,Kidnapping
7842,2014-06-14,40.8224,-75.0769,Weapons Violation
7843,2018-02-06,40.7155,-74.7113,Sexual Assault
7844,2024-10-04,40.6597,-74.6813,Burglary
7845,2021-01-07,39.0872,-74.3707,Weapons Violation
7846,2021-04-02,39.1729,-73.9535,Shoplifting
7847,2013-09-05,40.1053,-74.5397,Identity Theft
7848,2010-05-08,41.0641,-75.3004,DUI
7849,2011-01-11,39.8625,-75.2221,DUI
7850,2011-10-04,40.5424,-75.3227,Robbery
7851,2013-09-21,41.3591,-74.8317,Burglary
7852,2021-03-24,39.4009,-74.8904,Trespassing
7853,2022-09-19,40.6758,-75.407,Homicide
7854,2016-12-07,40.9684,-75.3987,Public Intoxication
7855,2017-04-02,41.3784,-74.7896,Identity Theft
7856,2011-10-01,38.9862,-75.3341,Human Trafficking
7857,2014-12-04,40.9823,-74.4067,Assault
7858,2019-01-13,40.0531,-74.2495,Theft
7859,2024-07-25,39.1141,-75.3113,Burglary
7860,2018-07-21,40.3617,-74.3189,Identity Theft
7861,2023-05-07,38.9672,-73.9281,Public Intoxication
7862,2013-01-07,38.9602,-74.9959,Public Intoxication
7863,2016-10-06,40.0383,-74.2628,Theft
7864,2020-12-22,39.7891,-74.3177,Vandalism
7865,2017-07-10,41.3757,-74.4747,Fraud
7866,2016-02-18,40.8924,-75.3324,Kidnapping
7867,2014-06-15,40.9758,-75.4568,Homicide
7868,2015-04-07,40.2487,-74.729,Arson
7869,2012-10-08,39.7442,-75.2288,Robbery
7870,2012-12-06,40.2384,-75.4173,Burglary
7871,2014-11-26,40.1948,-73.9878,Vandalism
7872,2010-11-26,39.1212,-75.0398,Cybercrime
7873,2022-06-25,40.4777,-74.7236,Kidnapping
7874,2024-07-07,38.9391,-73.9508,DUI
7875,2023-02-03,39.4845,-75.0813,Drug Possession
7876,2013-04-02,40.7995,-75.4996,Identity Theft
7877,2024-11-10,41.3593,-74.5299,Shoplifting
7878,2013-08-25,40.2219,-74.4757,Weapons Violation
7879,2018-08-31,40.8943,-74.6601,Arson
7880,2018-04-25,39.8718,-74.5555,Fraud
7881,2013-10-11,41.1539,-74.5089,Burglary
7882,2012-10-05,41.1042,-74.059,Vandalism
7883,2024-12-11,39.5132,-74.5619,Human Trafficking
7884,2010-06-17,39.73,-74.4736,Burglary
7885,2010-05-09,39.1927,-74.1146,Theft
7886,2017-01-19,40.1233,-74.8643,Human Trafficking
7887,2020-07-18,40.0123,-74.1865,Theft
7888,2010-05-15,40.3444,-75.3757,Domestic Violence
7889,2018-02-11,41.1752,-74.6882,Weapons Violation
7890,2018-10-17,40.3809,-74.8402,Arson
7891,2017-11-03,41.1424,-74.7784,Drug Possession
7892,2010-05-11,40.1815,-73.9591,Sexual Assault
7893,2015-08-25,39.3724,-74.4135,Sexual Assault
7894,2015-08-31,41.0267,-74.1197,Weapons Violation
7895,2021-07-01,40.9526,-75.579,Weapons Violation
7896,2012-07-09,41.2109,-75.1236,Public Intoxication
7897,2024-01-28,41.2013,-74.5604,Homicide
7898,2016-06-28,41.1383,-75.0932,Burglary
7899,2022-01-20,39.23,-74.5635,Shoplifting
7900,2024-07-26,41.2781,-74.2082,Kidnapping
7901,2010-03-05,40.353,-74.9566,Arson
7902,2022-02-04,39.6715,-74.9543,Vandalism
7903,2021-09-24,40.0914,-74.2185,Human Trafficking
7904,2010-08-06,39.6892,-74.582,Burglary
7905,2023-11-21,39.5417,-74.74,Fraud
7906,2021-07-09,39.2436,-74.2635,Cybercrime
7907,2024-08-27,39.999,-75.3687,DUI
7908,2021-02-27,41.0419,-75.3716,Fraud
7909,2020-02-26,40.3429,-75.2865,Fraud
7910,2018-01-04,39.5609,-74.2427,DUI
7911,2021-02-04,38.9561,-75.4003,Identity Theft
7912,2019-06-10,39.6783,-74.8157,Vandalism
7913,2016-12-15,41.1919,-74.0523,Shoplifting
7914,2023-06-10,41.3372,-75.235,Theft
7915,2014-10-14,39.3047,-75.2556,Theft
7916,2015-03-07,40.2582,-75.4721,Sexual Assault
7917,2018-02-18,41.3326,-74.9536,Shoplifting
7918,2012-05-06,39.4653,-75.0608,Human Trafficking
7919,2019-01-06,39.7424,-75.2906,Vandalism
7920,2020-01-02,40.6615,-74.8696,DUI
7921,2019-12-20,40.1156,-74.3761,Theft
7922,2017-10-24,41.1761,-73.963,Public Intoxication
7923,2014-12-24,39.3786,-75.2388,DUI
7924,2015-09-03,39.0473,-74.8038,Public Intoxication
7925,2016-06-02,40.9081,-75.4146,Burglary
7926,2014-06-10,40.6533,-75.4585,Assault
7927,2017-07-03,39.1541,-74.459,Human Trafficking
7928,2018-07-05,40.4281,-75.3851,Domestic Violence
7929,2013-01-12,40.4544,-75.3157,Vandalism
7930,2015-03-31,39.7263,-74.3698,Fraud
7931,2024-08-29,39.5447,-75.5816,Kidnapping
7932,2011-08-12,39.8365,-74.1051,Public Intoxication
7933,2023-11-04,40.102,-74.0089,Sexual Assault
7934,2019-11-24,39.1587,-75.4658,Sexual Assault
7935,2023-01-25,40.3287,-74.7157,Identity Theft
7936,2019-08-09,39.1787,-74.4745,Cybercrime
7937,2014-10-08,40.747,-74.7153,Identity Theft
7938,2018-07-29,40.7419,-74.3667,Public Intoxication
7939,2012-02-27,40.6418,-74.0397,Vandalism
7940,2024-01-07,39.5344,-74.9096,Drug Possession
7941,2018-04-03,41.0693,-75.38,Kidnapping
7942,2016-06-07,41.2309,-74.867,Assault
7943,2014-06-16,40.1611,-74.5523,DUI
7944,2014-07-24,38.9542,-74.1561,Sexual Assault
7945,2019-09-20,40.2101,-74.6645,Theft
7946,2020-05-15,40.0754,-74.2448,Cybercrime
7947,2013-02-18,39.926,-74.2977,Cybercrime
7948,2013-04-04,40.9419,-74.9863,Burglary
7949,2020-02-27,40.868,-73.9435,Human Trafficking
7950,2013-11-09,39.368,-75.5789,Theft
7951,2012-04-30,39.8369,-74.4262,Fraud
7952,2015-05-31,40.9799,-75.3572,Robbery
7953,2015-12-28,40.4651,-73.9649,Weapons Violation
7954,2022-06-20,39.8615,-74.4517,Robbery
7955,2024-06-25,40.3928,-73.9306,Robbery
7956,2022-12-31,40.9013,-74.3937,Sexual Assault
7957,2014-09-05,40.1175,-74.4733,Sexual Assault
7958,2011-04-27,39.028,-74.0896,Trespassing
7959,2018-08-29,40.1795,-74.2359,Trespassing
7960,2021-05-09,39.0762,-74.8373,Kidnapping
7961,2011-01-26,39.0873,-74.226,Assault
7962,2019-02-14,39.8077,-74.3588,Drug Possession
7963,2015-09-01,40.9275,-75.341,Fraud
7964,2024-11-16,40.3259,-74.6804,Drug Possession
7965,2013-08-01,41.1786,-75.1904,Homicide
7966,2021-10-26,40.9026,-74.6664,Weapons Violation
7967,2015-07-22,40.1305,-73.9573,Sexual Assault
7968,2020-04-15,40.7999,-74.3396,Homicide
7969,2022-02-05,40.8652,-74.9169,Arson
7970,2015-04-29,39.922,-75.5662,Public Intoxication
7971,2022-12-04,40.9513,-74.0996,DUI
7972,2021-07-20,38.9195,-74.8314,Shoplifting
7973,2012-08-05,41.2046,-75.5276,Kidnapping
7974,2023-04-12,41.2205,-74.0977,Arson
7975,2016-03-26,41.0847,-75.4881,Identity Theft
7976,2011-02-13,40.1972,-74.0868,Weapons Violation
7977,2018-04-16,40.2642,-73.9702,Public Intoxication
7978,2016-08-02,41.0508,-74.0136,Weapons Violation
7979,2016-10-05,38.9395,-75.3548,Weapons Violation
7980,2020-09-26,41.241,-75.1279,Domestic Violence
7981,2013-11-29,39.1827,-74.8184,DUI
7982,2022-06-06,38.9812,-74.4853,Fraud
7983,2017-03-11,40.0508,-74.0557,Sexual Assault
7984,2024-04-05,38.903,-74.3727,Domestic Violence
7985,2023-01-07,39.1012,-74.6843,Trespassing
7986,2013-03-18,39.5367,-74.0343,Public Intoxication
7987,2020-10-30,39.0281,-75.3819,DUI
7988,2011-11-16,40.2699,-75.5187,Vandalism
7989,2022-02-14,39.8986,-74.842,Drug Possession
7990,2022-04-05,39.8616,-74.4541,Public Intoxication
7991,2010-06-24,39.1215,-75.4205,Drug Possession
7992,2021-03-27,38.9933,-74.3705,Shoplifting
7993,2023-09-07,39.5802,-74.3518,Weapons Violation
7994,2023-08-19,39.9464,-74.5635,Theft
7995,2012-10-23,41.3436,-74.2605,Vandalism
7996,2020-08-29,40.5546,-74.1628,Theft
7997,2015-01-24,40.6779,-74.7466,Kidnapping
7998,2022-12-31,40.3424,-73.9038,Shoplifting
7999,2017-04-24,39.1193,-74.5493,Arson
8000,2021-03-11,40.2196,-74.7464,Human Trafficking
8001,2024-12-20,39.7775,-75.4727,Drug Possession
8002,2012-06-14,41.0366,-74.5219,Sexual Assault
8003,2014-06-16,39.584,-74.8857,Identity Theft
8004,2016-09-14,39.9586,-74.2153,Kidnapping
8005,2010-06-24,40.9368,-75.3385,Public Intoxication
8006,2015-10-09,39.1565,-75.4541,Arson
8007,2023-11-20,40.4283,-74.1719,Drug Possession
8008,2020-12-08,39.852,-74.0055,Vandalism
8009,2019-04-13,40.1238,-74.8527,Vandalism
8010,2011-06-16,39.1592,-74.361,Burglary
8011,2019-05-20,39.0016,-74.3169,Assault
8012,2010-01-18,39.5202,-73.9392,Weapons Violation
8013,2011-03-22,41.3338,-75.4754,DUI
8014,2013-04-11,38.9734,-73.9454,Kidnapping
8015,2014-12-08,39.7147,-74.8899,Shoplifting
8016,2013-12-15,40.7208,-74.8615,Arson
8017,2014-03-13,41.237,-74.8713,Vandalism
8018,2022-12-05,40.1282,-75.4154,Homicide
8019,2011-10-16,40.7508,-75.1472,Assault
8020,2016-05-16,39.3263,-73.9599,Weapons Violation
8021,2021-03-15,40.223,-74.086,Fraud
8022,2011-08-08,41.1685,-75.3179,Weapons Violation
8023,2015-04-20,39.1425,-75.3109,Weapons Violation
8024,2011-12-20,41.2466,-74.3286,Sexual Assault
8025,2018-06-05,39.9553,-74.0012,Public Intoxication
8026,2021-03-21,40.4698,-74.1457,Shoplifting
8027,2022-06-02,38.9467,-75.0748,Theft
8028,2012-10-22,39.6731,-74.0523,Homicide
8029,2019-04-14,41.2672,-74.6048,Burglary
8030,2016-11-27,40.7492,-74.1849,Human Trafficking
8031,2018-03-27,40.8364,-73.9554,Trespassing
8032,2020-04-06,40.448,-75.1707,Shoplifting
8033,2012-08-22,40.6022,-74.2936,Identity Theft
8034,2016-04-08,39.9528,-75.3706,Cybercrime
8035,2013-11-05,40.6199,-74.5821,Homicide
8036,2020-12-17,41.3615,-75.1974,Theft
8037,2014-12-05,39.6994,-75.5781,Trespassing
8038,2015-10-01,40.9357,-75.591,Assault
8039,2011-01-21,39.3589,-74.6307,Drug Possession
8040,2014-12-13,40.6249,-74.9343,Domestic Violence
8041,2023-01-20,41.2374,-75.3686,Burglary
8042,2016-06-20,40.302,-74.3325,Sexual Assault
8043,2014-06-24,40.6353,-74.267,Public Intoxication
8044,2013-12-30,41.3566,-73.9242,Human Trafficking
8045,2012-08-28,39.6303,-74.19,Fraud
8046,2019-06-04,40.9428,-73.9749,Burglary
8047,2013-07-06,41.3535,-75.5116,DUI
8048,2013-06-17,40.1272,-75.5481,Public Intoxication
8049,2023-12-07,40.6293,-74.5702,Homicide
8050,2019-10-15,39.9871,-74.8212,Weapons Violation
8051,2021-03-07,39.1062,-74.7476,Sexual Assault
8052,2015-09-28,38.9981,-74.9589,Shoplifting
8053,2022-05-26,39.9364,-75.2031,Shoplifting
8054,2018-06-25,40.4561,-75.2506,Cybercrime
8055,2011-01-09,41.3248,-75.3413,Burglary
8056,2014-02-17,41.029,-74.3181,Vandalism
8057,2020-07-02,39.3029,-74.2374,Identity Theft
8058,2010-01-31,40.4252,-75.1799,Theft
8059,2012-05-18,39.071,-75.3476,Public Intoxication
8060,2013-03-19,39.1357,-74.7856,Assault
8061,2010-04-14,40.9226,-75.1588,Identity Theft
8062,2013-10-27,40.8368,-75.0436,Identity Theft
8063,2012-02-05,40.7875,-74.4124,Vandalism
8064,2021-10-13,40.5259,-74.6304,Homicide
8065,2019-07-06,40.2795,-75.0208,Weapons Violation
8066,2014-08-15,39.6756,-75.3965,Kidnapping
8067,2021-06-25,39.9127,-74.2074,Weapons Violation
8068,2022-08-05,39.2967,-74.8642,Robbery
8069,2013-07-30,40.5751,-75.5186,Arson
8070,2019-02-10,40.8288,-74.8121,Drug Possession
8071,2010-04-16,40.9226,-75.5992,Robbery
8072,2011-07-31,39.7617,-74.0011,Theft
8073,2014-10-16,40.242,-74.6017,Weapons Violation
8074,2020-05-20,40.5494,-74.041,Weapons Violation
8075,2020-05-19,40.4046,-74.2512,Trespassing
8076,2013-07-20,39.811,-74.6078,Public Intoxication
8077,2017-08-14,39.9789,-75.035,Assault
8078,2022-02-28,40.2995,-74.7943,Human Trafficking
8079,2021-04-26,40.7302,-74.2745,Public Intoxication
8080,2018-03-03,40.4972,-74.0109,Robbery
8081,2017-12-16,40.4806,-74.9477,Domestic Violence
8082,2015-04-21,40.723,-75.5284,Arson
8083,2016-05-19,41.1282,-74.0824,DUI
8084,2017-10-03,40.4897,-75.5863,Arson
8085,2024-02-07,39.3226,-74.6447,Arson
8086,2024-11-09,39.4911,-74.3158,Kidnapping
8087,2015-08-26,39.3143,-74.408,Vandalism
8088,2018-01-26,38.9981,-74.4918,Shoplifting
8089,2010-08-25,40.0465,-73.9635,Burglary
8090,2016-12-16,39.6606,-75.5754,Human Trafficking
8091,2024-04-18,39.8152,-75.2957,Public Intoxication
8092,2017-09-15,40.4728,-74.2576,Robbery
8093,2018-11-26,39.2036,-74.7448,Arson
8094,2012-09-12,39.9,-75.2067,Fraud
8095,2021-10-05,40.9248,-75.3804,Assault
8096,2014-01-23,40.4507,-74.0457,Cybercrime
8097,2018-07-02,41.2499,-74.875,Human Trafficking
8098,2013-08-27,40.9035,-75.5585,Human Trafficking
8099,2017-08-07,40.0926,-74.9017,Theft
8100,2012-04-21,39.8073,-73.9664,Identity Theft
8101,2014-04-08,40.8322,-73.9913,Theft
